,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15
GLULP1,-1.35270877469083,-0.304044849265504,-0.615698335272449,-0.0560255214660967,2.21408643325274,0.405302894634964,2.20446427307734,0.318762436830664,1.7817028438018,1.35857633131565,-0.355183875972805,1.0595676939129,-0.411228347605915,1.48631864911956,0.27354772607233
GPR79,-0.402306066924265,-0.43553292081481,0.792006344882986,-0.907194357611625,0.704727607778848,0.425102119828617,0.17449937044638,0.553872519064719,0.694867658950586,0.0436502161919478,0.0628223486178947,-0.216154837687291,0.341453839738123,0.319702221872475,0.549777256426505
GREM1-AS1,-0.279888207133677,1.02566609471265,-0.246792196537668,0.644288033453473,0.119982457923618,0.395029088779659,-2.54897391285287,-0.704639980540634,0.429275961064478,0.108229238260756,1.00819890001822,-1.10841926107493,-0.299502420024888,-1.99981590912092,0.756248292394688
GUCY1B2,2.11244061591393,-0.307752849559258,0.760563965363867,0.571274037740028,-1.47787152328915,-2.11837032519267,-1.67202353175663,1.17397757750959,0.789084573577312,-0.218804344022558,-0.0676543586467413,0.312066102183473,-1.14777737008407,-0.358764424310009,0.458636547811669
H2BC10,0.000510536189503471,-0.203271757241355,-0.617605738899382,0.681551950970858,-1.02578620002934,-0.771359246889213,0.147209294758858,-0.262918063573725,-0.877204224732261,-0.19123770645485,0.05197240736077,-0.67698708504393,0.45333661442635,1.01649599711986,0.234165726958335
HAL,0.0141698599250545,1.31919349378792,0.0437505770823146,-0.0669911163504799,0.435122176688022,-0.267883277887484,0.391526008013403,-0.223329102170244,-0.721543905431872,0.334707856446918,0.152542528953202,-0.031422614731216,-0.151333354065595,0.102090649661164,-0.262898457124771
HBA1,-0.154690368038636,-0.338078467042585,-1.67785519977954,-0.419875088823156,-0.460632075619208,-2.23059991937964,0.0588569691476289,-0.343275310588645,-0.874290213895593,0.00985571098950398,1.14683145404147,0.0584500146780584,-0.174555786677321,0.0915773930120505,0.644241044623722
KCNJ10,-0.856073922435692,-0.151731200866041,0.481475521966311,-0.533904687915987,0.617493959491439,0.059620720079437,-0.956603492208623,-0.515527002618628,0.0521038958249914,0.786541013920794,-0.874646070391647,-0.74777727794196,0.0581964489307474,0.0477198118653541,0.0977950027717837
KIRREL2,-0.522868642637727,-1.15900496640378,-0.200299771661632,-0.441149616757422,-1.31381113099777,0.719578910247873,1.7425172233739,0.160913331270754,1.1166714755583,-0.0906500125678067,1.81234213313278,0.148645183379411,0.161067274022313,0.102691255823519,0.801785877143631
KLK1,-2.33455153918844,0.0210634978539358,0.328258099411226,-0.423768489827484,-0.0124860183183625,0.0628072123964795,-2.10229458990166,-1.27063090189074,-1.9367379263595,-1.32459604472953,0.0117070309315873,2.15289168617609,-1.22585893562404,2.10627352384368,-0.16526455954584
